umpire,2025-04-17 13:11:19 +0100,2026-06-01 22:50:06 -0400
usgs,2023-08-06 14:33:20 -0400,2026-02-12 09:50:31 -0500
vectorclock,2021-09-13 11:14:12 -0400,2026-06-23 11:45:22 -0400
vernierrespirate,2021-10-21 14:49:51 +0100,2026-06-01 22:50:06 -0400
verticalface,2020-05-27 13:58:47 +1000,2026-06-01 22:50:06 -0400
vibrclock,2020-09-23 08:44:58 +0100,2026-06-01 22:50:06 -0400
viewstl,2020-08-13 13:54:33 -0400,2026-06-01 22:50:06 -0400
voldisp,2025-03-19 23:18:54 +0100,2025-09-13 08:25:17 +0100
vpw_clock,2024-03-24 15:19:32 +0100,2026-06-01 22:50:06 -0400
walkersclock,2021-02-11 20:20:57 +0000,2026-06-23 11:45:22 -0400
warpdrive,2024-01-14 17:04:17 +0000,2026-06-23 11:45:22 -0400
waternet,2023-09-07 04:46:57 +0200,2026-06-01 22:50:06 -0400
waveclk,2021-09-23 11:42:58 +0100,2026-06-01 22:50:06 -0400
waypointer,2021-02-25 19:51:35 +0000,2026-06-23 11:45:22 -0400
waypoints,2022-07-26 16:14:04 +0100,2026-06-01 22:50:06 -0400
wclock,2019-11-17 23:26:12 +0100,2026-06-01 22:50:06 -0400
weather,2020-04-21 23:18:21 +0200,2026-06-01 22:52:21 -0400
weatherClock,2021-12-04 20:33:43 -0500,2026-06-23 11:45:22 -0400
webaisummit,2025-09-17 16:27:53 +0100,2026-06-01 22:50:06 -0400
welcome,2020-02-13 08:18:32 +0000,2026-06-01 22:50:06 -0400
whereworld,2021-04-15 17:34:14 +0100,2026-06-01 22:50:06 -0400
widChargingStatus,2021-12-04 20:30:13 +0100,2026-06-01 22:50:06 -0400
wid_a_battery_widget,2021-11-21 12:29:10 +0900,2026-06-01 22:50:06 -0400
wid_edit,2022-01-15 18:16:48 +0100,2026-02-12 09:50:31 -0500
widadjust,2022-02-25 17:51:31 +0200,2026-06-01 22:52:21 -0400
widagps,2022-07-07 23:52:45 +0200,2026-06-01 22:50:06 -0400
widalarm,2022-12-06 10:25:32 +0000,2026-06-01 22:50:06 -0400
widalarmeta,2022-05-03 07:25:20 +0200,2026-05-20 19:54:32 +0100
widalt,2022-08-02 09:27:26 +0200,2026-06-01 22:50:06 -0400
widanclk,2022-11-11 09:58:13 +0000,2026-06-01 22:50:06 -0400
widapplebatt,2026-08-07 12:44:57 -0400,2026-08-07 12:44:57 -0400
widbaroalarm,2022-03-07 17:59:18 +0100,2026-06-01 22:50:06 -0400
widbars,2021-11-30 20:40:33 +0100,2026-06-01 22:50:06 -0400
widbat,2020-02-28 11:44:25 +0000,2026-06-01 22:50:06 -0400
widbata,2021-12-05 11:39:21 +0000,2026-06-23 11:45:22 -0400
widbatc,2023-04-16 17:01:30 +0100,2026-06-23 11:45:22 -0400
widbatpc,2020-04-02 08:34:47 +0100,2026-06-01 22:50:06 -0400
widbattpwr,2024-07-03 18:23:12 +0100,2026-05-20 19:54:32 +0100
widbatv,2021-10-22 08:52:05 +0100,2026-06-01 22:50:06 -0400
widbatwarn,2020-07-20 21:57:09 +0200,2026-06-01 22:50:06 -0400
widbgjs,2023-01-08 12:31:19 +0100,2026-06-23 11:45:22 -0400
widbt,2020-02-28 11:44:25 +0000,2026-06-01 22:50:06 -0400
widbt_notify,2022-03-29 14:32:33 +0200,2026-06-01 22:50:06 -0400
widbthide,2022-05-18 19:09:23 +0200,2026-06-01 22:50:06 -0400
widbtstates,2023-03-06 12:14:56 +0000,2026-01-25 13:13:05 +0000
widcal,2022-02-13 18:18:02 +0100,2026-06-01 22:50:06 -0400
widcasiologo,2023-09-12 20:09:35 +0300,2026-06-01 22:50:06 -0400
widchime,2021-03-20 20:53:53 +0100,2026-06-01 22:50:06 -0400
widclk,2020-02-28 11:44:25 +0000,2026-06-01 22:50:06 -0400
widclkbttm,2021-09-14 13:06:18 +0200,2026-06-01 22:50:06 -0400
widclkinfo,2023-05-10 12:06:54 +0100,2026-06-01 22:50:06 -0400
widclkscrl,2023-07-25 20:00:26 +0200,2025-09-13 08:25:17 +0100
widclose,2022-03-15 19:36:18 +0100,2026-06-01 22:50:06 -0400
widcloselaunch,2022-09-22 19:59:21 +0200,2026-06-01 22:50:06 -0400
widcom,2021-02-23 22:18:09 +0000,2026-06-23 11:45:22 -0400
widcw,2022-02-23 20:50:45 +0100,2026-06-01 22:50:06 -0400
widday,2022-05-26 18:30:12 +0200,2026-06-01 22:50:06 -0400
widdevst,2023-02-19 12:53:07 +0100,2026-06-23 11:45:22 -0400
widdst,2022-07-10 19:13:46 +0100,2026-06-01 22:50:06 -0400
widgps,2021-02-12 20:34:10 +0000,2026-06-23 11:45:22 -0400
widhid,2023-05-08 13:04:30 +0100,2025-09-13 08:25:17 +0100
widhr,2023-09-09 21:28:58 +0200,2026-06-01 22:50:06 -0400
widhrm,2020-02-28 11:44:25 +0000,2026-06-01 22:50:06 -0400
widhrmadv,2026-01-12 20:51:42 +0000,2026-01-18 20:56:40 +0000
widhrt,2021-02-12 20:34:10 +0000,2026-06-23 11:45:22 -0400
widhrtplus,2023-09-18 21:58:08 +0100,2026-06-23 11:45:22 -0400
widhrzone,2023-11-14 19:32:26 +0100,2025-09-13 08:25:17 +0100
widhwbttm,2022-12-14 21:59:50 +0100,2026-06-01 22:50:06 -0400
widhwt,2020-04-01 22:23:33 +0200,2026-06-01 22:50:06 -0400
widid,2020-03-04 20:59:27 +0100,2026-06-01 22:50:06 -0400
widlock,2021-05-26 16:21:52 +0100,2026-06-01 22:50:06 -0400
widlockunlock,2022-11-30 09:55:02 +0000,2026-06-01 22:50:06 -0400
widmeda,2022-08-25 21:16:43 +0100,2026-02-12 09:50:31 -0500
widmessages,2022-11-20 15:41:02 +0100,2026-06-01 22:50:06 -0400
widminbat,2022-07-07 11:54:41 +0200,2026-06-01 22:50:06 -0400
widminbate,2023-09-27 02:08:25 +0200,2026-04-29 14:17:41 +0200
widminbt,2022-07-07 12:52:35 +0200,2026-06-01 22:50:06 -0400
widmnth,2022-03-08 20:45:19 -0700,2026-06-01 22:50:06 -0400
widmp,2020-04-03 13:13:14 +0200,2026-06-01 22:50:06 -0400
widmpsh,2021-12-09 23:34:52 +1100,2026-06-01 22:50:06 -0400
widmsggrid,2022-10-21 17:32:53 +0200,2026-06-01 22:50:06 -0400
widnceu,2020-02-28 11:44:25 +0000,2026-06-01 22:50:06 -0400
widncr,2020-11-02 19:57:24 +0100,2026-06-01 22:50:06 -0400
widpa,2022-01-12 22:45:42 +0000,2026-06-23 11:45:22 -0400
widpb,2022-01-12 22:45:42 +0000,2026-06-23 11:45:22 -0400
widpedom,2020-02-28 12:18:19 +0000,2026-06-01 22:50:06 -0400
widram,2020-04-15 14:31:45 +0100,2026-06-01 22:50:06 -0400
widscrlock,2022-06-25 18:42:20 +1200,2026-06-01 22:50:06 -0400
widshipbell,2022-05-28 08:50:12 +0200,2025-09-13 08:25:17 +0100
widsleepstatus,2022-11-15 11:59:46 +0100,2026-06-01 22:50:06 -0400
widslimbat,2022-05-08 21:33:38 +0200,2026-06-01 22:50:06 -0400
widsmartbatt,2025-07-11 19:56:43 -0400,2025-10-30 20:43:22 -0400
widstep,2022-04-19 13:22:53 +0100,2026-06-01 22:50:06 -0400
widswatchbeats,2023-06-13 22:02:03 +0100,2026-06-01 22:50:06 -0400
widtbat,2020-03-31 20:22:56 +0200,2026-06-01 22:50:06 -0400
widtemp,2023-04-10 18:01:59 +0200,2026-06-23 11:45:22 -0400
widtimer,2025-05-25 22:07:13 +0200,2026-06-01 22:50:06 -0400
widver,2020-03-29 18:52:10 +0200,2026-06-01 22:50:06 -0400
widviz,2020-05-19 15:25:21 +0100,2026-06-01 22:50:06 -0400
widviztime,2021-12-22 20:53:37 +0100,2026-06-01 22:50:06 -0400
wohrm,2020-02-16 09:42:39 +0100,2026-06-23 11:45:22 -0400
workouts,2026-02-26 11:36:35 -0500,2026-08-26 13:14:32 -0400
worldclkinfo,2025-06-19 15:49:26 -0400,2025-10-31 16:55:56 +0800
worldclock,2020-08-23 23:49:08 +0100,2026-06-01 22:50:06 -0400
wpmoto,2022-01-22 22:21:51 +0000,2026-06-01 22:50:06 -0400
wristlight,2022-06-10 16:34:27 +0200,2026-06-01 22:50:06 -0400
wrkmem,2023-06-12 22:25:18 -0400,2026-06-01 22:50:06 -0400
xxlmessage,2023-04-21 11:38:27 +0100,2026-06-01 22:50:06 -0400
zambretti,2025-05-04 09:50:27 +0200,2025-09-13 08:25:17 +0100
